"","source","term_id","term_name","intersection_size","term_size","p_value"
"649","GO:BP","GO:0099517","synaptic vesicle transport along microtubule",10,18,0.0084508133416666
"650","GO:BP","GO:0071901","negative regulation of protein serine/threonine kinase activity",28,81,0.0084508133416666
"651","GO:BP","GO:0031098","stress-activated protein kinase signaling cascade",23,62,0.0084508133416666
"652","GO:BP","GO:0060338","regulation of type I interferon-mediated signaling pathway",18,44,0.00856272026405208
"653","GO:BP","GO:0035329","hippo signaling",18,44,0.00856272026405208
"654","GO:BP","GO:0044794","positive regulation by host of viral process",11,21,0.00859303526911534
"655","GO:BP","GO:1902806","regulation of cell cycle G1/S phase transition",54,188,0.00859303526911534
"656","GO:BP","GO:0097734","extracellular exosome biogenesis",11,21,0.00859303526911534
"657","GO:BP","GO:0048589","developmental growth",159,669,0.00885199448730825
"658","GO:BP","GO:2000630","positive regulation of miRNA metabolic process",24,66,0.00888539836724392
"659","GO:BP","GO:0048259","regulation of receptor-mediated endocytosis",35,109,0.00892579498714643
"660","GO:BP","GO:0070475","rRNA base methylation",7,10,0.00899702573701586
"661","GO:BP","GO:0051409","response to nitrosative stress",7,10,0.00899702573701586
"662","GO:BP","GO:0051403","stress-activated MAPK cascade",21,55,0.00911952988518336
"663","GO:BP","GO:0045597","positive regulation of cell differentiation",200,866,0.00916183267304718
"664","GO:BP","GO:0016242","negative regulation of macroautophagy",15,34,0.00934879672333534
"665","GO:BP","GO:0060966","regulation of gene silencing by regulatory ncRNA",15,34,0.00934879672333534
"666","GO:BP","GO:1903313","positive regulation of mRNA metabolic process",42,138,0.00937354644823795
"667","GO:BP","GO:1990090","cellular response to nerve growth factor stimulus",19,48,0.00967557040454129
"668","GO:BP","GO:0006356","regulation of transcription by RNA polymerase I",19,48,0.00967557040454129
"669","GO:BP","GO:0071345","cellular response to cytokine stimulus",195,843,0.0097249285622409
"670","GO:BP","GO:2001236","regulation of extrinsic apoptotic signaling pathway",46,155,0.0097261339410842
"671","GO:BP","GO:0140352","export from cell",207,901,0.00973044319053419
"672","GO:BP","GO:0051276","chromosome organization",150,628,0.00976495006010771
"673","GO:BP","GO:0033044","regulation of chromosome organization",65,237,0.00977507065627025
"674","GO:BP","GO:0046466","membrane lipid catabolic process",17,41,0.00977507065627025
"675","GO:BP","GO:0010803","regulation of tumor necrosis factor-mediated signaling pathway",22,59,0.00977507065627025
"676","GO:BP","GO:0044419","biological process involved in interspecies interaction between organisms",374,1724,0.00989178330265077
"677","GO:BP","GO:0030705","cytoskeleton-dependent intracellular transport",59,211,0.0100338005324636
"678","GO:BP","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage",34,106,0.0105353599588446
"679","GO:BP","GO:0006892","post-Golgi vesicle-mediated transport",34,106,0.0105353599588446
"680","GO:BP","GO:0034097","response to cytokine",214,937,0.0108639253280698
"681","GO:BP","GO:0051347","positive regulation of transferase activity",84,323,0.0110204090507437
"682","GO:BP","GO:0031124","mRNA 3'-end processing",18,45,0.0112795404151414
"683","GO:BP","GO:1904262","negative regulation of TORC1 signaling",18,45,0.0112795404151414
"684","GO:BP","GO:0007030","Golgi organization",45,152,0.0114777871727311
"685","GO:BP","GO:1901701","cellular response to oxygen-containing compound",258,1153,0.0115369998133831
"686","GO:BP","GO:0019058","viral life cycle",83,319,0.0115369998133831
"687","GO:BP","GO:0006260","DNA replication",75,283,0.0115369998133831
"688","GO:BP","GO:0045742","positive regulation of epidermal growth factor receptor signaling pathway",13,28,0.0115379724203848
"689","GO:BP","GO:0034139","regulation of toll-like receptor 3 signaling pathway",8,13,0.0119426837251392
"690","GO:BP","GO:0036295","cellular response to increased oxygen levels",8,13,0.0119426837251392
"691","GO:BP","GO:0043473","pigmentation",36,115,0.0121574170637475
"692","GO:BP","GO:0010586","miRNA metabolic process",34,107,0.0124520669810371
"693","GO:BP","GO:0032388","positive regulation of intracellular transport",42,140,0.0124520669810371
"694","GO:BP","GO:2000628","regulation of miRNA metabolic process",30,91,0.0125776871503973
"695","GO:BP","GO:1903241","U2-type prespliceosome assembly",12,25,0.0125776871503973
"696","GO:BP","GO:0044403","biological process involved in symbiotic interaction",81,311,0.0126509779592041
"697","GO:BP","GO:0033152","immunoglobulin V(D)J recombination",6,8,0.0127819227249909
"698","GO:BP","GO:0060331","negative regulation of response to type II interferon",6,8,0.0127819227249909
"699","GO:BP","GO:0060336","negative regulation of type II interferon-mediated signaling pathway",6,8,0.0127819227249909
"700","GO:BP","GO:0045454","cell redox homeostasis",17,42,0.0130829509586995
"701","GO:BP","GO:0034976","response to endoplasmic reticulum stress",63,231,0.0131828568522724
"702","GO:BP","GO:0051129","negative regulation of cellular component organization",168,719,0.0133121107192524
"703","GO:BP","GO:0110156","mRNA methylguanosine-cap decapping",9,16,0.0133121107192524
"704","GO:BP","GO:0032011","ARF protein signal transduction",11,22,0.0133121107192524
"705","GO:BP","GO:0032012","regulation of ARF protein signal transduction",11,22,0.0133121107192524
"706","GO:BP","GO:1904292","regulation of ERAD pathway",11,22,0.0133121107192524
"707","GO:BP","GO:0046486","glycerolipid metabolic process",99,394,0.0134343965346943
"708","GO:BP","GO:0090672","telomerase RNA localization",10,19,0.0135638136672291
"709","GO:BP","GO:1904505","regulation of telomere maintenance in response to DNA damage",10,19,0.0135638136672291
"710","GO:BP","GO:0090671","telomerase RNA localization to Cajal body",10,19,0.0135638136672291
"711","GO:BP","GO:0090670","RNA localization to Cajal body",10,19,0.0135638136672291
"712","GO:BP","GO:1903232","melanosome assembly",10,19,0.0135638136672291
"713","GO:BP","GO:0090685","RNA localization to nucleus",10,19,0.0135638136672291
"714","GO:BP","GO:0051240","positive regulation of multicellular organismal process",356,1644,0.014368631770944
"715","GO:BP","GO:0044782","cilium organization",104,418,0.014368631770944
"716","GO:BP","GO:0031347","regulation of defense response",181,783,0.0144599995630625
"717","GO:BP","GO:0046685","response to arsenic-containing substance",14,32,0.0144744499274215
"718","GO:BP","GO:0034142","toll-like receptor 4 signaling pathway",21,57,0.0144744499274215
"719","GO:BP","GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors",18,46,0.0144744499274215
"720","GO:BP","GO:0006739","NADP metabolic process",18,46,0.0144744499274215
"721","GO:BP","GO:0140029","exocytic process",27,80,0.0144744499274215
"722","GO:BP","GO:0070849","response to epidermal growth factor",18,46,0.0144744499274215
"723","GO:BP","GO:0140467","integrated stress response signaling",18,46,0.0144744499274215
"724","GO:BP","GO:1990849","vacuolar localization",29,88,0.0146839232916333
"725","GO:BP","GO:0032418","lysosome localization",29,88,0.0146839232916333
"726","GO:BP","GO:0043535","regulation of blood vessel endothelial cell migration",30,92,0.0147010897336343
"727","GO:BP","GO:0018209","peptidyl-serine modification",60,219,0.0147144305000146
"728","GO:BP","GO:0051125","regulation of actin nucleation",16,39,0.0149039793507383
"729","GO:BP","GO:0001889","liver development",43,146,0.01562512574571
"730","GO:BP","GO:0048511","rhythmic process",78,300,0.0156538487700446
"731","GO:BP","GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction",78,300,0.0156538487700446
"732","GO:BP","GO:0023052","signaling",1292,6471,0.015848679637224
"733","GO:BP","GO:0048524","positive regulation of viral process",23,65,0.0158633100397887
"734","GO:BP","GO:1990089","response to nerve growth factor",19,50,0.0158633100397887
"735","GO:BP","GO:0046854","phosphatidylinositol phosphate biosynthetic process",23,65,0.0158633100397887
"736","GO:BP","GO:1901185","negative regulation of ERBB signaling pathway",13,29,0.0161571057555887
"737","GO:BP","GO:0045116","protein neddylation",13,29,0.0161571057555887
"738","GO:BP","GO:0071887","leukocyte apoptotic process",36,117,0.0161571057555887
"739","GO:BP","GO:0034315","regulation of Arp2/3 complex-mediated actin nucleation",13,29,0.0161571057555887
"740","GO:BP","GO:0006839","mitochondrial transport",52,185,0.0163237845679056
"741","GO:BP","GO:0062176","R-loop processing",5,6,0.0164177116342631
"742","GO:BP","GO:0180010","co-transcriptional mRNA 3'-end processing, cleavage and polyadenylation pathway",5,6,0.0164177116342631
"743","GO:BP","GO:1902525","regulation of protein monoubiquitination",5,6,0.0164177116342631
"744","GO:BP","GO:0000957","mitochondrial RNA catabolic process",5,6,0.0164177116342631
"745","GO:BP","GO:1903551","regulation of extracellular exosome assembly",5,6,0.0164177116342631
"746","GO:BP","GO:0000393","spliceosomal conformational changes to generate catalytic conformation",5,6,0.0164177116342631
"747","GO:BP","GO:0009416","response to light stimulus",82,319,0.0166570014811415
"748","GO:BP","GO:0043112","receptor metabolic process",25,73,0.0166570014811415
"749","GO:BP","GO:0035914","skeletal muscle cell differentiation",26,77,0.01697620705018
"750","GO:BP","GO:0050779","RNA destabilization",32,101,0.0170137698258015
"751","GO:BP","GO:0048642","negative regulation of skeletal muscle tissue development",4,4,0.0171244085724228
"752","GO:BP","GO:0006446","regulation of translational initiation",27,81,0.0171244085724228
"753","GO:BP","GO:0006598","polyamine catabolic process",4,4,0.0171244085724228
"754","GO:BP","GO:1903553","positive regulation of extracellular exosome assembly",4,4,0.0171244085724228
"755","GO:BP","GO:0061157","mRNA destabilization",31,97,0.0171244085724228
"756","GO:BP","GO:0045739","positive regulation of DNA repair",39,130,0.0171591216067697
"757","GO:BP","GO:0017157","regulation of exocytosis",53,190,0.0173720709677919
"758","GO:BP","GO:0034502","protein localization to chromosome",38,126,0.0176214128716943
"759","GO:BP","GO:1990778","protein localization to cell periphery",91,361,0.0176885924572335
"760","GO:BP","GO:0031167","rRNA methylation",12,26,0.0177231380740936
"761","GO:BP","GO:0034138","toll-like receptor 3 signaling pathway",12,26,0.0177231380740936
"762","GO:BP","GO:0048732","gland development",111,454,0.0178218855549688
"763","GO:BP","GO:1902237","positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway",7,11,0.0178218855549688
"764","GO:BP","GO:0043562","cellular response to nitrogen levels",7,11,0.0178218855549688
"765","GO:BP","GO:0000290","deadenylation-dependent decapping of nuclear-transcribed mRNA",7,11,0.0178218855549688
"766","GO:BP","GO:0034058","endosomal vesicle fusion",7,11,0.0178218855549688
"767","GO:BP","GO:0002831","regulation of response to biotic stimulus",124,515,0.0178218855549688
"768","GO:BP","GO:0006995","cellular response to nitrogen starvation",7,11,0.0178218855549688
"769","GO:BP","GO:0000338","protein deneddylation",7,11,0.0178218855549688
"770","GO:BP","GO:0000165","MAPK cascade",173,749,0.0178459995047166
"771","GO:BP","GO:0046777","protein autophosphorylation",52,186,0.0178564913008262
"772","GO:BP","GO:0006623","protein targeting to vacuole",18,47,0.0181695207757028
"773","GO:BP","GO:0070301","cellular response to hydrogen peroxide",23,66,0.0191057959367092
"774","GO:BP","GO:0002683","negative regulation of immune system process",121,502,0.0191404139627508
"775","GO:BP","GO:0060444","branching involved in mammary gland duct morphogenesis",11,23,0.0192859977447472
"776","GO:BP","GO:0060603","mammary gland duct morphogenesis",14,33,0.0193272207599787
"777","GO:BP","GO:1902253","regulation of intrinsic apoptotic signaling pathway by p53 class mediator",14,33,0.0193272207599787
"778","GO:BP","GO:0048731","system development",813,3985,0.0194482264803575
"779","GO:BP","GO:1903051","negative regulation of proteolysis involved in protein catabolic process",24,70,0.0195166905963251
"780","GO:BP","GO:0010332","response to gamma radiation",19,51,0.0195664186942607
"781","GO:BP","GO:0031648","protein destabilization",19,51,0.0195664186942607
"782","GO:BP","GO:0061014","positive regulation of mRNA catabolic process",32,102,0.0195664186942607
"783","GO:BP","GO:1901799","negative regulation of proteasomal protein catabolic process",19,51,0.0195664186942607
"784","GO:BP","GO:2000434","regulation of protein neddylation",10,20,0.0204216056970677
"785","GO:BP","GO:0097212","lysosomal membrane organization",8,14,0.0204216056970677
"786","GO:BP","GO:0090201","negative regulation of release of cytochrome c from mitochondria",10,20,0.0204216056970677
"787","GO:BP","GO:0071498","cellular response to fluid shear stress",10,20,0.0204216056970677
"788","GO:BP","GO:0048388","endosomal lumen acidification",8,14,0.0204216056970677
"789","GO:BP","GO:0006684","sphingomyelin metabolic process",10,20,0.0204216056970677
"790","GO:BP","GO:0097479","synaptic vesicle localization",20,55,0.0207745505180487
"791","GO:BP","GO:0006415","translational termination",9,17,0.0210026196233644
"792","GO:BP","GO:0099638","endosome to plasma membrane protein transport",9,17,0.0210026196233644
"793","GO:BP","GO:0060382","regulation of DNA strand elongation",9,17,0.0210026196233644
"794","GO:BP","GO:0050777","negative regulation of immune response",53,192,0.0213467417066546
"795","GO:BP","GO:0061462","protein localization to lysosome",21,59,0.0217707519129761
"796","GO:BP","GO:1901186","positive regulation of ERBB signaling pathway",13,30,0.0219467916693304
"797","GO:BP","GO:0043247","telomere maintenance in response to DNA damage",13,30,0.0219467916693304
"798","GO:BP","GO:0034612","response to tumor necrosis factor",66,250,0.0220005971262095
"799","GO:BP","GO:0061008","hepaticobiliary system development",43,149,0.0221654110656225
"800","GO:BP","GO:0009303","rRNA transcription",15,37,0.0223010256737409
"801","GO:BP","GO:0043254","regulation of protein-containing complex assembly",103,420,0.0224005923189445
"802","GO:BP","GO:2000045","regulation of G1/S transition of mitotic cell cycle",46,162,0.022416513675865
"803","GO:BP","GO:0002684","positive regulation of immune system process",237,1066,0.0226481742013821
"804","GO:BP","GO:0048872","homeostasis of number of cells",82,323,0.0226981840105221
"805","GO:BP","GO:0044788","modulation by host of viral process",18,48,0.0230621409242334
"806","GO:BP","GO:0050767","regulation of neurogenesis",96,388,0.0234078166952245
"807","GO:BP","GO:0030512","negative regulation of transforming growth factor beta receptor signaling pathway",30,95,0.0234089084968547
"808","GO:BP","GO:0042060","wound healing",105,430,0.0234089084968547
"809","GO:BP","GO:0007017","microtubule-based process",215,959,0.0236841989034636
"810","GO:BP","GO:0043489","RNA stabilization",25,75,0.0237047879159626
"811","GO:BP","GO:0045921","positive regulation of exocytosis",26,79,0.0238292364833701
"812","GO:BP","GO:0018107","peptidyl-threonine phosphorylation",27,83,0.0238292364833701
"813","GO:BP","GO:0051702","biological process involved in interaction with symbiont",36,120,0.0240050235595418
"814","GO:BP","GO:0009888","tissue development",426,2012,0.0240050235595418
"815","GO:BP","GO:0044839","cell cycle G2/M phase transition",44,154,0.0240189301058863
"816","GO:BP","GO:0010614","negative regulation of cardiac muscle hypertrophy",12,27,0.0246957297060974
"817","GO:BP","GO:0010664","negative regulation of striated muscle cell apoptotic process",12,27,0.0246957297060974
"818","GO:BP","GO:0071356","cellular response to tumor necrosis factor",61,229,0.0249926834544451
"819","GO:BP","GO:0001775","cell activation",243,1098,0.025081569179002
"820","GO:BP","GO:0051094","positive regulation of developmental process",290,1331,0.0252062581427558
"821","GO:BP","GO:0042177","negative regulation of protein catabolic process",34,112,0.0252062581427558
"822","GO:BP","GO:0007154","cell communication",1292,6496,0.0254224074579694
"823","GO:BP","GO:0007623","circadian rhythm",56,207,0.0255473993249359
"824","GO:BP","GO:0032210","regulation of telomere maintenance via telomerase",20,56,0.0256061305462168
"825","GO:BP","GO:0090151","establishment of protein localization to mitochondrial membrane",14,34,0.0256696497298707
"826","GO:BP","GO:0033209","tumor necrosis factor-mediated signaling pathway",33,108,0.0257108159015002
"827","GO:BP","GO:0022612","gland morphogenesis",38,129,0.0258569933805452
"828","GO:BP","GO:0009611","response to wounding",133,564,0.02587667543332
"829","GO:BP","GO:0051607","defense response to virus",79,311,0.0259344182596901
"830","GO:BP","GO:0008637","apoptotic mitochondrial changes",32,104,0.026204539523385
"831","GO:BP","GO:0090522","vesicle tethering involved in exocytosis",6,9,0.0270624048653696
"832","GO:BP","GO:1902746","regulation of lens fiber cell differentiation",6,9,0.0270624048653696
"833","GO:BP","GO:0099532","synaptic vesicle endosomal processing",6,9,0.0270624048653696
"834","GO:BP","GO:0140895","cell surface toll-like receptor signaling pathway",22,64,0.0271892864091466
"835","GO:BP","GO:0030522","intracellular receptor signaling pathway",91,367,0.0272910959929588
"836","GO:BP","GO:0042059","negative regulation of epidermal growth factor receptor signaling pathway",11,24,0.0274672628828431
"837","GO:BP","GO:0048513","animal organ development",628,3047,0.0279503828793594
"838","GO:BP","GO:0001890","placenta development",43,151,0.0279917852043802
"839","GO:BP","GO:0002832","negative regulation of response to biotic stimulus",35,117,0.0281698337336936
"840","GO:BP","GO:0016070","RNA metabolic process",1369,6907,0.0284240581441394
"841","GO:BP","GO:0007399","nervous system development",529,2541,0.0284240581441394
"842","GO:BP","GO:0060271","cilium assembly",96,391,0.0287790650866976
"843","GO:BP","GO:0043488","regulation of mRNA stability",48,173,0.0289276114348863
"844","GO:BP","GO:0000966","RNA 5'-end processing",15,38,0.0289517434081483
"845","GO:BP","GO:0000077","DNA damage checkpoint signaling",38,130,0.0294177786573595
"846","GO:BP","GO:0007165","signal transduction",1192,5979,0.029458090546293
"847","GO:BP","GO:0006359","regulation of transcription by RNA polymerase III",13,31,0.029458090546293
"848","GO:BP","GO:0060964","regulation of miRNA-mediated gene silencing",13,31,0.029458090546293
"849","GO:BP","GO:0034063","stress granule assembly",13,31,0.029458090546293
"850","GO:BP","GO:0070979","protein K11-linked ubiquitination",13,31,0.029458090546293
"851","GO:BP","GO:0019081","viral translation",10,21,0.0300538498805626
"852","GO:BP","GO:0006098","pentose-phosphate shunt",10,21,0.0300538498805626
"853","GO:BP","GO:0032482","Rab protein signal transduction",10,21,0.0300538498805626
"854","GO:BP","GO:0051402","neuron apoptotic process",72,281,0.0304815704123797
"855","GO:BP","GO:0002262","myeloid cell homeostasis",49,178,0.0308361106608549
"856","GO:BP","GO:0141187","nucleic acid biosynthetic process",1352,6822,0.0308634559406894
"857","GO:BP","GO:0035265","organ growth",46,165,0.031256921979323
"858","GO:BP","GO:0040029","epigenetic regulation of gene expression",64,245,0.0312798118126481
"859","GO:BP","GO:0048008","platelet-derived growth factor receptor signaling pathway",20,57,0.0312798118126481
"860","GO:BP","GO:0090316","positive regulation of intracellular protein transport",30,97,0.0314132508669276
"861","GO:BP","GO:0006054","N-acetylneuraminate metabolic process",7,12,0.0318906826115034
"862","GO:BP","GO:0097494","regulation of vesicle size",9,18,0.0318906826115034
"863","GO:BP","GO:0071816","tail-anchored membrane protein insertion into ER membrane",9,18,0.0318906826115034
"864","GO:BP","GO:0016479","negative regulation of transcription by RNA polymerase I",7,12,0.0318906826115034
"865","GO:BP","GO:0071243","cellular response to arsenic-containing substance",9,18,0.0318906826115034
"866","GO:BP","GO:0043534","blood vessel endothelial cell migration",35,118,0.0318906826115034
"867","GO:BP","GO:0043923","positive regulation by host of viral transcription",9,18,0.0318906826115034
"868","GO:BP","GO:0045736","negative regulation of cyclin-dependent protein serine/threonine kinase activity",9,18,0.0318906826115034
"869","GO:BP","GO:0006451","translational readthrough",7,12,0.0318906826115034
"870","GO:BP","GO:0001514","selenocysteine incorporation",7,12,0.0318906826115034
"871","GO:BP","GO:0001522","pseudouridine synthesis",9,18,0.0318906826115034
"872","GO:BP","GO:2000573","positive regulation of DNA biosynthetic process",21,61,0.0318906826115034
"873","GO:BP","GO:1901988","negative regulation of cell cycle phase transition",67,259,0.0320728830841563
"874","GO:BP","GO:0046620","regulation of organ growth",28,89,0.0320728830841563
"875","GO:BP","GO:0033363","secretory granule organization",22,65,0.0323197805271444
"876","GO:BP","GO:1904356","regulation of telomere maintenance via telomere lengthening",22,65,0.0323197805271444
"877","GO:BP","GO:0000380","alternative mRNA splicing, via spliceosome",24,73,0.0327416398686275
"878","GO:BP","GO:1904814","regulation of protein localization to chromosome, telomeric region",8,15,0.0327416398686275
"879","GO:BP","GO:0035627","ceramide transport",8,15,0.0327416398686275
"880","GO:BP","GO:0043518","negative regulation of DNA damage response, signal transduction by p53 class mediator",8,15,0.0327416398686275
"881","GO:BP","GO:0060429","epithelium development",268,1229,0.0327416398686275
"882","GO:BP","GO:0009266","response to temperature stimulus",47,170,0.0329189676150739
"883","GO:BP","GO:0036010","protein localization to endosome",12,28,0.0332447630559164
"884","GO:BP","GO:0031146","SCF-dependent proteasomal ubiquitin-dependent protein catabolic process",17,46,0.0333347306648401
"885","GO:BP","GO:0047496","vesicle transport along microtubule",17,46,0.0333347306648401
"886","GO:BP","GO:0071763","nuclear membrane organization",17,46,0.0333347306648401
"887","GO:BP","GO:0019216","regulation of lipid metabolic process",79,315,0.0350044545074311
"888","GO:BP","GO:2000059","negative regulation of ubiquitin-dependent protein catabolic process",19,54,0.0369819742909425
"889","GO:BP","GO:0051241","negative regulation of multicellular organismal process",239,1088,0.036991934593404
"890","GO:BP","GO:0046677","response to antibiotic",15,39,0.0369955117749318
"891","GO:BP","GO:0006334","nucleosome assembly",34,115,0.0374653536118105
"892","GO:BP","GO:0046822","regulation of nucleocytoplasmic transport",34,115,0.0374653536118105
"893","GO:BP","GO:0043543","protein acylation",28,90,0.0375665567052743
"894","GO:BP","GO:0000466","maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",11,25,0.03818387471929
"895","GO:BP","GO:0048144","fibroblast proliferation",33,111,0.0385919169052412
"896","GO:BP","GO:0120034","positive regulation of plasma membrane bounded cell projection assembly",33,111,0.0385919169052412
"897","GO:BP","GO:0070198","protein localization to chromosome, telomeric region",13,32,0.0389728266344191
"898","GO:BP","GO:1900368","regulation of post-transcriptional gene silencing by regulatory ncRNA",13,32,0.0389728266344191
"899","GO:BP","GO:0034248","regulation of amide metabolic process",22,66,0.0389820016479215
"900","GO:BP","GO:0010324","membrane invagination",22,66,0.0389820016479215
"901","GO:BP","GO:0016055","Wnt signaling pathway",109,457,0.0391800328076727
"902","GO:BP","GO:0140888","interferon-mediated signaling pathway",32,107,0.0396066365855798
"903","GO:BP","GO:0046836","glycolipid transport",5,7,0.0397324338308803
"904","GO:BP","GO:0006290","pyrimidine dimer repair",5,7,0.0397324338308803
"905","GO:BP","GO:0180012","co-transcriptional RNA 3'-end processing, cleavage and polyadenylation pathway",5,7,0.0397324338308803
"906","GO:BP","GO:0072126","positive regulation of glomerular mesangial cell proliferation",5,7,0.0397324338308803
"907","GO:BP","GO:0071971","extracellular exosome assembly",5,7,0.0397324338308803
"908","GO:BP","GO:0042327","positive regulation of phosphorylation",143,620,0.0397324338308803
"909","GO:BP","GO:0036265","RNA (guanine-N7)-methylation",5,7,0.0397324338308803
"910","GO:BP","GO:0017183","protein histidyl modification to diphthamide",5,7,0.0397324338308803
"911","GO:BP","GO:0033299","secretion of lysosomal enzymes",5,7,0.0397324338308803
"912","GO:BP","GO:0046053","dAMP metabolic process",5,7,0.0397324338308803
"913","GO:BP","GO:0032101","regulation of response to external stimulus",235,1071,0.041053455165432
"914","GO:BP","GO:1903706","regulation of hemopoiesis",101,420,0.041053455165432
"915","GO:BP","GO:0019827","stem cell population maintenance",49,181,0.0414725282454505
"916","GO:BP","GO:2000772","regulation of cellular senescence",17,47,0.0418365379798014
"917","GO:BP","GO:0140861","DNA repair-dependent chromatin remodeling",10,22,0.042640890257875
"918","GO:BP","GO:0010594","regulation of endothelial cell migration",46,168,0.042640890257875
"919","GO:BP","GO:0001832","blastocyst growth",10,22,0.042640890257875
"920","GO:BP","GO:0007035","vacuolar acidification",14,36,0.0431455437160251
"921","GO:BP","GO:0032435","negative regulation of proteasomal ubiquitin-dependent protein catabolic process",14,36,0.0431455437160251
"922","GO:BP","GO:1905168","positive regulation of double-strand break repair via homologous recombination",14,36,0.0431455437160251
"923","GO:BP","GO:0002088","lens development in camera-type eye",28,91,0.0432914745012218
"924","GO:BP","GO:0048699","generation of neurons",324,1517,0.0437433394171615
"925","GO:BP","GO:0044773","mitotic DNA damage checkpoint signaling",27,87,0.0441636544239112
"926","GO:BP","GO:0006890","retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",19,55,0.0448276224230181
"927","GO:BP","GO:0072344","rescue of stalled ribosome",12,29,0.0448310918591965
"928","GO:BP","GO:0034143","regulation of toll-like receptor 4 signaling pathway",12,29,0.0448310918591965
"929","GO:BP","GO:0014741","negative regulation of muscle hypertrophy",12,29,0.0448310918591965
"930","GO:BP","GO:0051051","negative regulation of transport",99,412,0.0449524967386168
"931","GO:BP","GO:0030879","mammary gland development",39,138,0.0452588460726901
"932","GO:BP","GO:1902807","negative regulation of cell cycle G1/S phase transition",25,79,0.0453813697547584
"933","GO:BP","GO:0008285","negative regulation of cell population proliferation",160,705,0.0454961355240805
"934","GO:BP","GO:0061951","establishment of protein localization to plasma membrane",21,63,0.0459886971851392
"935","GO:BP","GO:0061180","mammary gland epithelium development",23,71,0.0459899182646093
"936","GO:BP","GO:0099518","vesicle cytoskeletal trafficking",23,71,0.0459899182646093
"937","GO:BP","GO:0014015","positive regulation of gliogenesis",23,71,0.0459899182646093
"938","GO:BP","GO:0070373","negative regulation of ERK1 and ERK2 cascade",22,67,0.0460139789689361
"939","GO:BP","GO:0006904","vesicle docking involved in exocytosis",15,40,0.0464862630628364
"940","GO:BP","GO:0048489","synaptic vesicle transport",15,40,0.0464862630628364
"941","GO:BP","GO:0051223","regulation of protein transport",105,441,0.0465043937369685
"942","GO:BP","GO:0097320","plasma membrane tubulation",9,19,0.046651779831372
"943","GO:BP","GO:0110154","RNA decapping",9,19,0.046651779831372
"944","GO:BP","GO:0043517","positive regulation of DNA damage response, signal transduction by p53 class mediator",9,19,0.046651779831372
"945","GO:BP","GO:0001829","trophectodermal cell differentiation",9,19,0.046651779831372
"946","GO:BP","GO:0051350","negative regulation of lyase activity",9,19,0.046651779831372
"947","GO:BP","GO:0050792","regulation of viral process",46,169,0.0466521822836528
"948","GO:BP","GO:0030182","neuron differentiation",307,1434,0.0468318224847305
"949","GO:BP","GO:0005976","polysaccharide metabolic process",30,100,0.0470264423768642
"950","GO:BP","GO:1903312","negative regulation of mRNA metabolic process",30,100,0.0470264423768642
"951","GO:BP","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",67,264,0.0480294033175525
"952","GO:BP","GO:0034101","erythrocyte homeostasis",40,143,0.0483303530455032
"953","GO:BP","GO:0048666","neuron development",254,1170,0.0485801021679379
"954","GO:BP","GO:0090199","regulation of release of cytochrome c from mitochondria",16,44,0.0490026619398756
"955","GO:BP","GO:0002183","cytoplasmic translational initiation",16,44,0.0490026619398756
"956","GO:BP","GO:0051962","positive regulation of nervous system development",73,292,0.049208409869171
"957","GO:BP","GO:0000447","endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",6,10,0.049208409869171
"958","GO:BP","GO:1904851","positive regulation of establishment of protein localization to telomere",6,10,0.049208409869171
"959","GO:BP","GO:0000492","box C/D snoRNP assembly",6,10,0.049208409869171
"960","GO:BP","GO:0044829","positive regulation by host of viral genome replication",6,10,0.049208409869171
"961","GO:BP","GO:0060628","regulation of ER to Golgi vesicle-mediated transport",6,10,0.049208409869171
"962","GO:BP","GO:0061909","autophagosome-lysosome fusion",6,10,0.049208409869171
"963","GO:BP","GO:0034727","piecemeal microautophagy of the nucleus",6,10,0.049208409869171
"964","GO:BP","GO:0030855","epithelial cell differentiation",167,741,0.049208409869171
"965","GO:BP","GO:1902166","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator",8,16,0.0495784548423605
"966","GO:BP","GO:0043328","protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway",8,16,0.0495784548423605
"967","GO:BP","GO:0090287","regulation of cellular response to growth factor stimulus",79,320,0.0495784548423605
"968","GO:BP","GO:1904294","positive regulation of ERAD pathway",8,16,0.0495784548423605
"969","GO:BP","GO:0006978","DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator",8,16,0.0495784548423605
"970","GO:BP","GO:0060147","regulation of post-transcriptional gene silencing",13,33,0.0495784548423605
"971","GO:BP","GO:0007176","regulation of epidermal growth factor-activated receptor activity",8,16,0.0495784548423605
