"","source","term_id","term_name","intersection_size","term_size","p_value"
"653","GO:BP","GO:0097250","mitochondrial respirasome assembly",34,115,0.018330901988783
"654","GO:BP","GO:0030490","maturation of SSU-rRNA",19,53,0.0188076926528875
"655","GO:BP","GO:0043254","regulation of protein-containing complex assembly",99,420,0.0188890910002221
"656","GO:BP","GO:1903578","regulation of ATP metabolic process",24,73,0.0188890910002221
"657","GO:BP","GO:0043488","regulation of mRNA stability",47,173,0.0188890910002221
"658","GO:BP","GO:2000573","positive regulation of DNA biosynthetic process",21,61,0.019301032302274
"659","GO:BP","GO:0045023","G0 to G1 transition",15,38,0.0195036772346003
"660","GO:BP","GO:0044743","protein transmembrane import into intracellular organelle",15,38,0.0195036772346003
"661","GO:BP","GO:0000018","regulation of DNA recombination",38,133,0.0195997022356462
"662","GO:BP","GO:0043547","positive regulation of GTPase activity",40,142,0.0199363697885723
"663","GO:BP","GO:0048813","dendrite morphogenesis",40,142,0.0199363697885723
"664","GO:BP","GO:0006367","transcription initiation at RNA polymerase II promoter",44,160,0.0201381136466536
"665","GO:BP","GO:0043543","protein acylation",28,90,0.0202015452350357
"666","GO:BP","GO:0051315","attachment of mitotic spindle microtubules to kinetochore",11,24,0.0202878056715294
"667","GO:BP","GO:0007064","mitotic sister chromatid cohesion",13,31,0.0208104054094142
"668","GO:BP","GO:0006304","DNA modification",13,31,0.0208104054094142
"669","GO:BP","GO:0065002","intracellular protein transmembrane transport",13,31,0.0208104054094142
"670","GO:BP","GO:0014897","striated muscle hypertrophy",27,86,0.0208401318632305
"671","GO:BP","GO:0018193","peptidyl-amino acid modification",163,742,0.0208769447126986
"672","GO:BP","GO:0016310","phosphorylation",323,1575,0.022164724731227
"673","GO:BP","GO:0006513","protein monoubiquitination",17,46,0.022164724731227
"674","GO:BP","GO:0008610","lipid biosynthetic process",161,733,0.0222927883757007
"675","GO:BP","GO:0051298","centrosome duplication",24,74,0.0227144444687254
"676","GO:BP","GO:0032968","positive regulation of transcription elongation by RNA polymerase II",18,50,0.0228972513370384
"677","GO:BP","GO:0071985","multivesicular body sorting pathway",18,50,0.0228972513370384
"678","GO:BP","GO:0072662","protein localization to peroxisome",10,21,0.0229409660165872
"679","GO:BP","GO:0044089","positive regulation of cellular component biogenesis",114,497,0.0229409660165872
"680","GO:BP","GO:0072663","establishment of protein localization to peroxisome",10,21,0.0229409660165872
"681","GO:BP","GO:0048033","heme O metabolic process",6,9,0.0230129506683551
"682","GO:BP","GO:0048034","heme O biosynthetic process",6,9,0.0230129506683551
"683","GO:BP","GO:0000467","exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",6,9,0.0230129506683551
"684","GO:BP","GO:0036500","ATF6-mediated unfolded protein response",6,9,0.0230129506683551
"685","GO:BP","GO:0046902","regulation of mitochondrial membrane permeability",19,54,0.023137388356542
"686","GO:BP","GO:1990928","response to amino acid starvation",19,54,0.023137388356542
"687","GO:BP","GO:0006903","vesicle targeting",22,66,0.023166342071082
"688","GO:BP","GO:0141124","intracellular signaling cassette",383,1895,0.0233387587648905
"689","GO:BP","GO:0099173","postsynapse organization",52,198,0.0233613953359448
"690","GO:BP","GO:0106027","neuron projection organization",28,91,0.0234514143010012
"691","GO:BP","GO:0099558","maintenance of synapse structure",12,28,0.0243341583612593
"692","GO:BP","GO:0033119","negative regulation of RNA splicing",12,28,0.0243341583612593
"693","GO:BP","GO:0034508","centromere complex assembly",12,28,0.0243341583612593
"694","GO:BP","GO:0051984","positive regulation of chromosome segregation",12,28,0.0243341583612593
"695","GO:BP","GO:0034502","protein localization to chromosome",36,126,0.0246052141627384
"696","GO:BP","GO:0001522","pseudouridine synthesis",9,18,0.0251136832180015
"697","GO:BP","GO:1904872","regulation of telomerase RNA localization to Cajal body",9,18,0.0251136832180015
"698","GO:BP","GO:0086067","AV node cell to bundle of His cell communication",7,12,0.0262280894652309
"699","GO:BP","GO:0046051","UTP metabolic process",7,12,0.0262280894652309
"700","GO:BP","GO:0046785","microtubule polymerization",29,96,0.0262280894652309
"701","GO:BP","GO:0018195","peptidyl-arginine modification",7,12,0.0262280894652309
"702","GO:BP","GO:0031126","sno(s)RNA 3'-end processing",7,12,0.0262280894652309
"703","GO:BP","GO:0072710","response to hydroxyurea",7,12,0.0262280894652309
"704","GO:BP","GO:1903377","negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway",7,12,0.0262280894652309
"705","GO:BP","GO:0003207","cardiac chamber formation",7,12,0.0262280894652309
"706","GO:BP","GO:0051657","maintenance of organelle location",7,12,0.0262280894652309
"707","GO:BP","GO:1904779","regulation of protein localization to centrosome",7,12,0.0262280894652309
"708","GO:BP","GO:0006285","base-excision repair, AP site formation",7,12,0.0262280894652309
"709","GO:BP","GO:0098734","macromolecule depalmitoylation",7,12,0.0262280894652309
"710","GO:BP","GO:0007099","centriole replication",16,43,0.0263702431205926
"711","GO:BP","GO:0007033","vacuole organization",59,232,0.0263733852483144
"712","GO:BP","GO:0043401","steroid hormone receptor signaling pathway",39,140,0.0264471976751601
"713","GO:BP","GO:0051261","protein depolymerization",34,118,0.027135001086172
"714","GO:BP","GO:0006406","mRNA export from nucleus",23,71,0.027135001086172
"715","GO:BP","GO:0034331","cell junction maintenance",17,47,0.0273358465731109
"716","GO:BP","GO:0140058","neuron projection arborization",13,32,0.0274234661987692
"717","GO:BP","GO:0099022","vesicle tethering",13,32,0.0274234661987692
"718","GO:BP","GO:2000279","negative regulation of DNA biosynthetic process",13,32,0.0274234661987692
"719","GO:BP","GO:0043170","macromolecule metabolic process",2217,12088,0.0276362368163624
"720","GO:BP","GO:0042149","cellular response to glucose starvation",18,51,0.0278472408252537
"721","GO:BP","GO:0072657","protein localization to membrane",178,825,0.0279213152996678
"722","GO:BP","GO:0098900","regulation of action potential",19,55,0.0280212881084103
"723","GO:BP","GO:0014896","muscle hypertrophy",27,88,0.0280212881084103
"724","GO:BP","GO:0000466","maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",11,25,0.0280212881084103
"725","GO:BP","GO:0099504","synaptic vesicle cycle",52,200,0.0280212881084103
"726","GO:BP","GO:1903779","regulation of cardiac conduction",11,25,0.0280212881084103
"727","GO:BP","GO:0000082","G1/S transition of mitotic cell cycle",55,214,0.0280245340949188
"728","GO:BP","GO:0032386","regulation of intracellular transport",66,266,0.0281256103797072
"729","GO:BP","GO:0009267","cellular response to starvation",47,177,0.0282763679134762
"730","GO:BP","GO:0042274","ribosomal small subunit biogenesis",30,101,0.0284860906660201
"731","GO:BP","GO:0050779","RNA destabilization",30,101,0.0284860906660201
"732","GO:BP","GO:0021915","neural tube development",43,159,0.0292265286325162
"733","GO:BP","GO:0070316","regulation of G0 to G1 transition",14,36,0.0298665796803854
"734","GO:BP","GO:0007032","endosome organization",29,97,0.0298985295248861
"735","GO:BP","GO:0061157","mRNA destabilization",29,97,0.0298985295248861
"736","GO:BP","GO:0140056","organelle localization by membrane tethering",25,80,0.0300627914360492
"737","GO:BP","GO:1902904","negative regulation of supramolecular fiber organization",44,164,0.0307184380725637
"738","GO:BP","GO:0043085","positive regulation of catalytic activity",137,618,0.0307948672105444
"739","GO:BP","GO:0001578","microtubule bundle formation",36,128,0.0311587723981258
"740","GO:BP","GO:1903829","positive regulation of protein localization",112,493,0.0322079814595097
"741","GO:BP","GO:0033123","positive regulation of purine nucleotide catabolic process",10,22,0.0323074717588321
"742","GO:BP","GO:0045821","positive regulation of glycolytic process",10,22,0.0323074717588321
"743","GO:BP","GO:0006244","pyrimidine nucleotide catabolic process",10,22,0.0323074717588321
"744","GO:BP","GO:2000001","regulation of DNA damage checkpoint",10,22,0.0323074717588321
"745","GO:BP","GO:0030813","positive regulation of nucleotide catabolic process",10,22,0.0323074717588321
"746","GO:BP","GO:0086013","membrane repolarization during cardiac muscle cell action potential",10,22,0.0323074717588321
"747","GO:BP","GO:0007288","sperm axoneme assembly",12,29,0.0324222322082653
"748","GO:BP","GO:0016925","protein sumoylation",22,68,0.032693617900981
"749","GO:BP","GO:0018279","protein N-linked glycosylation via asparagine",16,44,0.0329182606194776
"750","GO:BP","GO:0050790","regulation of catalytic activity",214,1015,0.0329224709954235
"751","GO:BP","GO:0001881","receptor recycling",17,48,0.0337505166709337
"752","GO:BP","GO:0098732","macromolecule deacylation",19,56,0.0341251805790189
"753","GO:BP","GO:0008654","phospholipid biosynthetic process",63,254,0.0341251805790189
"754","GO:BP","GO:0035995","detection of muscle stretch",5,7,0.034521390109212
"755","GO:BP","GO:0035617","stress granule disassembly",5,7,0.034521390109212
"756","GO:BP","GO:0034334","adherens junction maintenance",5,7,0.034521390109212
"757","GO:BP","GO:0046048","UDP metabolic process",5,7,0.034521390109212
"758","GO:BP","GO:0035735","intraciliary transport involved in cilium assembly",5,7,0.034521390109212
"759","GO:BP","GO:0051096","positive regulation of helicase activity",5,7,0.034521390109212
"760","GO:BP","GO:0018023","peptidyl-lysine trimethylation",5,7,0.034521390109212
"761","GO:BP","GO:0086028","bundle of His cell to Purkinje myocyte signaling",5,7,0.034521390109212
"762","GO:BP","GO:0086043","bundle of His cell action potential",5,7,0.034521390109212
"763","GO:BP","GO:0071038","TRAMP-dependent tRNA surveillance pathway",5,7,0.034521390109212
"764","GO:BP","GO:0009193","pyrimidine ribonucleoside diphosphate metabolic process",5,7,0.034521390109212
"765","GO:BP","GO:0071824","protein-DNA complex organization",64,259,0.034521390109212
"766","GO:BP","GO:0017183","protein histidyl modification to diphthamide",5,7,0.034521390109212
"767","GO:BP","GO:0071035","nuclear polyadenylation-dependent rRNA catabolic process",5,7,0.034521390109212
"768","GO:BP","GO:0030162","regulation of proteolysis",100,435,0.0351943452321404
"769","GO:BP","GO:0009062","fatty acid catabolic process",31,107,0.0354220738483577
"770","GO:BP","GO:0051495","positive regulation of cytoskeleton organization",48,184,0.0356352712082245
"771","GO:BP","GO:0006937","regulation of muscle contraction",43,161,0.0358438480203673
"772","GO:BP","GO:0090672","telomerase RNA localization",9,19,0.0359926786458561
"773","GO:BP","GO:0018022","peptidyl-lysine methylation",9,19,0.0359926786458561
"774","GO:BP","GO:0090671","telomerase RNA localization to Cajal body",9,19,0.0359926786458561
"775","GO:BP","GO:0090670","RNA localization to Cajal body",9,19,0.0359926786458561
"776","GO:BP","GO:0055003","cardiac myofibril assembly",9,19,0.0359926786458561
"777","GO:BP","GO:0090685","RNA localization to nucleus",9,19,0.0359926786458561
"778","GO:BP","GO:0035720","intraciliary anterograde transport",9,19,0.0359926786458561
"779","GO:BP","GO:0009148","pyrimidine nucleoside triphosphate biosynthetic process",9,19,0.0359926786458561
"780","GO:BP","GO:0060039","pericardium development",9,19,0.0359926786458561
"781","GO:BP","GO:0043244","regulation of protein-containing complex disassembly",35,125,0.0364434407172785
"782","GO:BP","GO:0000122","negative regulation of transcription by RNA polymerase II",209,992,0.0364796439628241
"783","GO:BP","GO:0032231","regulation of actin filament bundle assembly",30,103,0.0369084012956674
"784","GO:BP","GO:0150115","cell-substrate junction organization",30,103,0.0369084012956674
"785","GO:BP","GO:0022406","membrane docking",27,90,0.0369624953184953
"786","GO:BP","GO:0045324","late endosome to vacuole transport",14,37,0.0376075619192048
"787","GO:BP","GO:0071480","cellular response to gamma radiation",11,26,0.0376427635928477
"788","GO:BP","GO:0051302","regulation of cell division",48,185,0.0391072215636577
"789","GO:BP","GO:0036297","interstrand cross-link repair",15,41,0.0394400688416738
"790","GO:BP","GO:0036260","RNA capping",8,16,0.0401675691333857
"791","GO:BP","GO:0003279","cardiac septum development",31,108,0.0401675691333857
"792","GO:BP","GO:0043149","stress fiber assembly",31,108,0.0401675691333857
"793","GO:BP","GO:0030038","contractile actin filament bundle assembly",31,108,0.0401675691333857
"794","GO:BP","GO:0031124","mRNA 3'-end processing",16,45,0.0402166923520424
"795","GO:BP","GO:0003254","regulation of membrane depolarization",16,45,0.0402166923520424
"796","GO:BP","GO:0043242","negative regulation of protein-containing complex disassembly",25,82,0.0402166923520424
"797","GO:BP","GO:0006900","vesicle budding from membrane",25,82,0.0402166923520424
"798","GO:BP","GO:1904262","negative regulation of TORC1 signaling",16,45,0.0402166923520424
"799","GO:BP","GO:0007062","sister chromatid cohesion",19,57,0.040236346187345
"800","GO:BP","GO:0000381","regulation of alternative mRNA splicing, via spliceosome",19,57,0.040236346187345
"801","GO:BP","GO:0044843","cell cycle G1/S phase transition",60,242,0.040236346187345
"802","GO:BP","GO:0051058","negative regulation of small GTPase mediated signal transduction",19,57,0.040236346187345
"803","GO:BP","GO:0006497","protein lipidation",17,49,0.0404898845141087
"804","GO:BP","GO:0015074","DNA integration",6,10,0.0411086795426028
"805","GO:BP","GO:0051095","regulation of helicase activity",6,10,0.0411086795426028
"806","GO:BP","GO:0018216","peptidyl-arginine methylation",6,10,0.0411086795426028
"807","GO:BP","GO:0032988","protein-RNA complex disassembly",6,10,0.0411086795426028
"808","GO:BP","GO:0086016","AV node cell action potential",6,10,0.0411086795426028
"809","GO:BP","GO:0086027","AV node cell to bundle of His cell signaling",6,10,0.0411086795426028
"810","GO:BP","GO:0003266","regulation of secondary heart field cardioblast proliferation",6,10,0.0411086795426028
"811","GO:BP","GO:0031125","rRNA 3'-end processing",6,10,0.0411086795426028
"812","GO:BP","GO:0006228","UTP biosynthetic process",6,10,0.0411086795426028
"813","GO:BP","GO:0016559","peroxisome fission",6,10,0.0411086795426028
"814","GO:BP","GO:0043653","mitochondrial fragmentation involved in apoptotic process",6,10,0.0411086795426028
"815","GO:BP","GO:0008637","apoptotic mitochondrial changes",30,104,0.0415497299205882
"816","GO:BP","GO:0043247","telomere maintenance in response to DNA damage",12,30,0.0415497299205882
"817","GO:BP","GO:1905820","positive regulation of chromosome separation",12,30,0.0415497299205882
"818","GO:BP","GO:0034088","maintenance of mitotic sister chromatid cohesion",7,13,0.0416079034939789
"819","GO:BP","GO:0034086","maintenance of sister chromatid cohesion",7,13,0.0416079034939789
"820","GO:BP","GO:0010992","ubiquitin recycling",7,13,0.0416079034939789
"821","GO:BP","GO:0090481","pyrimidine nucleotide-sugar transmembrane transport",7,13,0.0416079034939789
"822","GO:BP","GO:0051492","regulation of stress fiber assembly",27,91,0.0418855688231649
"823","GO:BP","GO:0043413","macromolecule glycosylation",56,224,0.0434315400164223
"824","GO:BP","GO:0006486","protein glycosylation",56,224,0.0434315400164223
"825","GO:BP","GO:0030258","lipid modification",49,191,0.0434315400164223
"826","GO:BP","GO:0090042","tubulin deacetylation",10,23,0.0435209097953635
"827","GO:BP","GO:0035108","limb morphogenesis",41,154,0.0438298472931853
"828","GO:BP","GO:0035107","appendage morphogenesis",41,154,0.0438298472931853
"829","GO:BP","GO:0035050","embryonic heart tube development",26,87,0.0438751166082305
"830","GO:BP","GO:0045911","positive regulation of DNA recombination",22,70,0.0439604177146118
"831","GO:BP","GO:1903051","negative regulation of proteolysis involved in protein catabolic process",22,70,0.0439604177146118
"832","GO:BP","GO:0003208","cardiac ventricle morphogenesis",22,70,0.0439604177146118
"833","GO:BP","GO:0051248","negative regulation of protein metabolic process",153,708,0.0449855134388109
"834","GO:BP","GO:0045727","positive regulation of translation",37,136,0.0450007627268162
"835","GO:BP","GO:0045862","positive regulation of proteolysis",58,234,0.0450021099457712
"836","GO:BP","GO:0003231","cardiac ventricle development",35,127,0.045170142631582
"837","GO:BP","GO:1900542","regulation of purine nucleotide metabolic process",25,83,0.0458202843784833
"838","GO:BP","GO:0071763","nuclear membrane organization",16,46,0.049137505660285
"839","GO:BP","GO:0007020","microtubule nucleation",16,46,0.049137505660285
"840","GO:BP","GO:0032469","endoplasmic reticulum calcium ion homeostasis",11,27,0.0493525787113067
"841","GO:BP","GO:0051103","DNA ligation involved in DNA repair",4,5,0.0493525787113067
"842","GO:BP","GO:0015757","galactose transmembrane transport",4,5,0.0493525787113067
"843","GO:BP","GO:0086045","membrane depolarization during AV node cell action potential",4,5,0.0493525787113067
"844","GO:BP","GO:0044721","protein import into peroxisome matrix, substrate release",4,5,0.0493525787113067
"845","GO:BP","GO:0006297","nucleotide-excision repair, DNA gap filling",4,5,0.0493525787113067
"846","GO:BP","GO:0098708","D-glucose import across plasma membrane",4,5,0.0493525787113067
"847","GO:BP","GO:2001197","basement membrane assembly involved in embryonic body morphogenesis",4,5,0.0493525787113067
"848","GO:BP","GO:1904259","regulation of basement membrane assembly involved in embryonic body morphogenesis",4,5,0.0493525787113067
"849","GO:BP","GO:1904261","positive regulation of basement membrane assembly involved in embryonic body morphogenesis",4,5,0.0493525787113067
"850","GO:BP","GO:1990564","protein polyufmylation",4,5,0.0493525787113067
"851","GO:BP","GO:1990592","protein K69-linked ufmylation",4,5,0.0493525787113067
"852","GO:BP","GO:1990049","retrograde neuronal dense core vesicle transport",4,5,0.0493525787113067
"853","GO:BP","GO:1903108","regulation of mitochondrial transcription",4,5,0.0493525787113067
"854","KEGG","KEGG:00970","Aminoacyl-tRNA biosynthesis",27,44,7.52966166486825e-07
"855","KEGG","KEGG:03018","RNA degradation",35,79,0.000132298724919876
"856","KEGG","KEGG:03082","ATP-dependent chromatin remodeling",45,116,0.000181699907491859
"857","KEGG","KEGG:05168","Herpes simplex virus 1 infection",144,506,0.000181699907491859
"858","KEGG","KEGG:03040","Spliceosome",59,174,0.000576292971682262
"859","KEGG","KEGG:04120","Ubiquitin mediated proteolysis",50,140,0.000576292971682262
"860","KEGG","KEGG:03440","Homologous recombination",20,41,0.00161650809455747
"861","KEGG","KEGG:05014","Amyotrophic lateral sclerosis",102,363,0.0041780832075817
"862","KEGG","KEGG:03410","Base excision repair",20,44,0.0044285823090655
"863","KEGG","KEGG:04141","Protein processing in endoplasmic reticulum",53,168,0.00817455221956105
"864","KEGG","KEGG:00240","Pyrimidine metabolism",23,57,0.00991014779235542
"865","KEGG","KEGG:03013","Nucleocytoplasmic transport",37,108,0.00991014779235542
"866","KEGG","KEGG:04130","SNARE interactions in vesicular transport",15,32,0.0134626068909027
"867","KEGG","KEGG:04110","Cell cycle",49,157,0.0134626068909027
"868","KEGG","KEGG:04137","Mitophagy - animal",34,103,0.0271859084531852
"869","KEGG","KEGG:01232","Nucleotide metabolism",29,84,0.0271859084531852
