"","source","term_id","term_name","intersection_size","term_size","p_value"
"653","GO:BP","GO:0051348","negative regulation of transferase activity",75,180,0.000512697232695336
"654","GO:BP","GO:0060284","regulation of cell development",287,851,0.00051544583099938
"655","GO:BP","GO:0008333","endosome to lysosome transport",36,71,0.000517520590573608
"656","GO:BP","GO:0021537","telencephalon development",108,279,0.000533514978269846
"657","GO:BP","GO:0070914","UV-damage excision repair",11,13,0.000543608977631345
"658","GO:BP","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",103,264,0.00055265181793868
"659","GO:BP","GO:0042273","ribosomal large subunit biogenesis",34,66,0.000556304389212613
"660","GO:BP","GO:0046486","glycerolipid metabolic process",145,394,0.000571141814729875
"661","GO:BP","GO:0048588","developmental cell growth",93,234,0.00057159452728689
"662","GO:BP","GO:0141091","transforming growth factor beta receptor superfamily signaling pathway",128,341,0.00057159452728689
"663","GO:BP","GO:2000573","positive regulation of DNA biosynthetic process",32,61,0.000586848224521952
"664","GO:BP","GO:0060562","epithelial tube morphogenesis",126,335,0.000588162439336423
"665","GO:BP","GO:0071496","cellular response to external stimulus",37,74,0.00058860470007189
"666","GO:BP","GO:0007178","cell surface receptor protein serine/threonine kinase signaling pathway",135,363,0.00058860470007189
"667","GO:BP","GO:0055117","regulation of cardiac muscle contraction",37,74,0.00058860470007189
"668","GO:BP","GO:0006413","translational initiation",56,126,0.000591480827150745
"669","GO:BP","GO:0002009","morphogenesis of an epithelium",179,502,0.000595587495334661
"670","GO:BP","GO:0006900","vesicle budding from membrane",40,82,0.000595587495334661
"671","GO:BP","GO:0099643","signal release from synapse",63,146,0.00059998930265725
"672","GO:BP","GO:0007269","neurotransmitter secretion",63,146,0.00059998930265725
"673","GO:BP","GO:0070252","actin-mediated cell contraction",47,101,0.00059998930265725
"674","GO:BP","GO:0034614","cellular response to reactive oxygen species",64,149,0.000618571096277596
"675","GO:BP","GO:2000779","regulation of double-strand break repair",58,132,0.000639995540666396
"676","GO:BP","GO:0045598","regulation of fat cell differentiation",58,132,0.000639995540666396
"677","GO:BP","GO:0071559","response to transforming growth factor beta",104,268,0.000639995540666396
"678","GO:BP","GO:0086019","cell-cell signaling involved in cardiac conduction",20,32,0.00064999408244377
"679","GO:BP","GO:0042552","myelination",66,155,0.000650223218415338
"680","GO:BP","GO:0043534","blood vessel endothelial cell migration",53,118,0.000656621233465555
"681","GO:BP","GO:1902969","mitotic DNA replication",13,17,0.000665383279659912
"682","GO:BP","GO:0000479","endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",13,17,0.000665383279659912
"683","GO:BP","GO:1903046","meiotic cell cycle process",88,220,0.000672479458556699
"684","GO:BP","GO:0097191","extrinsic apoptotic signaling pathway",91,229,0.000672479458556699
"685","GO:BP","GO:0032204","regulation of telomere maintenance",49,107,0.000681690075181487
"686","GO:BP","GO:0070507","regulation of microtubule cytoskeleton organization",69,164,0.000689961687179921
"687","GO:BP","GO:1902904","negative regulation of supramolecular fiber organization",69,164,0.000689961687179921
"688","GO:BP","GO:0032506","cytokinetic process",25,44,0.000712232145665649
"689","GO:BP","GO:0055008","cardiac muscle tissue morphogenesis",31,59,0.000716368950543655
"690","GO:BP","GO:0003229","ventricular cardiac muscle tissue development",31,59,0.000716368950543655
"691","GO:BP","GO:0072384","organelle transport along microtubule",42,88,0.000716432113394604
"692","GO:BP","GO:0034330","cell junction organization",258,760,0.000740555106640991
"693","GO:BP","GO:2001242","regulation of intrinsic apoptotic signaling pathway",75,182,0.000754313773924532
"694","GO:BP","GO:0045739","positive regulation of DNA repair",57,130,0.000780875554637793
"695","GO:BP","GO:0045806","negative regulation of endocytosis",34,67,0.000788193034237778
"696","GO:BP","GO:0050771","negative regulation of axonogenesis",34,67,0.000788193034237778
"697","GO:BP","GO:1903828","negative regulation of protein localization",85,212,0.000801538435244908
"698","GO:BP","GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport",58,133,0.000808214629770233
"699","GO:BP","GO:0048667","cell morphogenesis involved in neuron differentiation",207,595,0.000822688152123094
"700","GO:BP","GO:0051494","negative regulation of cytoskeleton organization",68,162,0.000837623844661555
"701","GO:BP","GO:0006626","protein targeting to mitochondrion",48,105,0.000840150051103992
"702","GO:BP","GO:0071482","cellular response to light stimulus",54,122,0.000884612316143171
"703","GO:BP","GO:0010833","telomere maintenance via telomere lengthening",41,86,0.000891160610854942
"704","GO:BP","GO:0030038","contractile actin filament bundle assembly",49,108,0.000891160610854942
"705","GO:BP","GO:0043149","stress fiber assembly",49,108,0.000891160610854942
"706","GO:BP","GO:1902410","mitotic cytokinetic process",18,28,0.000894191538046087
"707","GO:BP","GO:0071560","cellular response to transforming growth factor beta stimulus",101,261,0.000894191538046087
"708","GO:BP","GO:0030239","myofibril assembly",35,70,0.000897518719607612
"709","GO:BP","GO:0044042","glucan metabolic process",38,78,0.000908929260443853
"710","GO:BP","GO:0010824","regulation of centrosome duplication",26,47,0.00090977069316147
"711","GO:BP","GO:0038127","ERBB signaling pathway",55,125,0.000913867061670389
"712","GO:BP","GO:0140013","meiotic nuclear division",80,198,0.000945501702947769
"713","GO:BP","GO:0030048","actin filament-based movement",56,128,0.000950379403284771
"714","GO:BP","GO:0018209","peptidyl-serine modification",87,219,0.000953500637156327
"715","GO:BP","GO:0046620","regulation of organ growth",42,89,0.000964770330672581
"716","GO:BP","GO:0046854","phosphatidylinositol phosphate biosynthetic process",33,65,0.000975131409829979
"717","GO:BP","GO:0007272","ensheathment of neurons",66,157,0.000989974273952229
"718","GO:BP","GO:0008366","axon ensheathment",66,157,0.000989974273952229
"719","GO:BP","GO:1903432","regulation of TORC1 signaling",43,92,0.0010458196777425
"720","GO:BP","GO:0071168","protein localization to chromatin",31,60,0.00104791694239967
"721","GO:BP","GO:0006892","post-Golgi vesicle-mediated transport",48,106,0.00109752802105435
"722","GO:BP","GO:0045444","fat cell differentiation",93,238,0.00111315262047577
"723","GO:BP","GO:2000234","positive regulation of rRNA processing",9,10,0.00112295687135328
"724","GO:BP","GO:1904903","ESCRT III complex disassembly",9,10,0.00112295687135328
"725","GO:BP","GO:1904896","ESCRT complex disassembly",9,10,0.00112295687135328
"726","GO:BP","GO:1901976","regulation of cell cycle checkpoint",25,45,0.00112295687135328
"727","GO:BP","GO:0005977","glycogen metabolic process",37,76,0.00112687469845529
"728","GO:BP","GO:0031345","negative regulation of cell projection organization",79,196,0.00112842608991955
"729","GO:BP","GO:0014037","Schwann cell differentiation",27,50,0.00112842608991955
"730","GO:BP","GO:0050770","regulation of axonogenesis",66,158,0.00122711837103549
"731","GO:BP","GO:0086003","cardiac muscle cell contraction",35,71,0.00126357772679492
"732","GO:BP","GO:0008637","apoptotic mitochondrial changes",47,104,0.0013614238641865
"733","GO:BP","GO:0060491","regulation of cell projection assembly",82,206,0.00137664426641751
"734","GO:BP","GO:1902751","positive regulation of cell cycle G2/M phase transition",19,31,0.0013839808151949
"735","GO:BP","GO:0030335","positive regulation of cell migration",189,542,0.00141336490738772
"736","GO:BP","GO:0006356","regulation of transcription by RNA polymerase I",26,48,0.00141550684111529
"737","GO:BP","GO:0032006","regulation of TOR signaling",62,147,0.0014170525548113
"738","GO:BP","GO:0003206","cardiac chamber morphogenesis",54,124,0.00143418768938678
"739","GO:BP","GO:0040011","locomotion",399,1238,0.00146224120028805
"740","GO:BP","GO:0000727","double-strand break repair via break-induced replication",10,12,0.00149263844439406
"741","GO:BP","GO:0086067","AV node cell to bundle of His cell communication",10,12,0.00149263844439406
"742","GO:BP","GO:0031398","positive regulation of protein ubiquitination",49,110,0.00149910331849804
"743","GO:BP","GO:0000076","DNA replication checkpoint signaling",14,20,0.00150538166034385
"744","GO:BP","GO:0090201","negative regulation of release of cytochrome c from mitochondria",14,20,0.00150538166034385
"745","GO:BP","GO:0051017","actin filament bundle assembly",66,159,0.00150867533728759
"746","GO:BP","GO:0061572","actin filament bundle organization",67,162,0.0015282677962557
"747","GO:BP","GO:0032870","cellular response to hormone stimulus",218,637,0.00153069824354172
"748","GO:BP","GO:0040017","positive regulation of locomotion",202,585,0.00153921121888851
"749","GO:BP","GO:0050808","synapse organization",171,485,0.00155124415242382
"750","GO:BP","GO:0006457","protein folding",86,219,0.00161120261728831
"751","GO:BP","GO:0086066","atrial cardiac muscle cell to AV node cell communication",13,18,0.00162022102926693
"752","GO:BP","GO:0086014","atrial cardiac muscle cell action potential",13,18,0.00162022102926693
"753","GO:BP","GO:0086026","atrial cardiac muscle cell to AV node cell signaling",13,18,0.00162022102926693
"754","GO:BP","GO:0018105","peptidyl-serine phosphorylation",82,207,0.00162479248322308
"755","GO:BP","GO:0010605","negative regulation of macromolecule metabolic process",967,3197,0.00163283120971714
"756","GO:BP","GO:0140042","lipid droplet formation",11,14,0.00164769081058602
"757","GO:BP","GO:0001833","inner cell mass cell proliferation",11,14,0.00164769081058602
"758","GO:BP","GO:0051255","spindle midzone assembly",11,14,0.00164769081058602
"759","GO:BP","GO:2000232","regulation of rRNA processing",12,16,0.00167411859723878
"760","GO:BP","GO:0006978","DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator",12,16,0.00167411859723878
"761","GO:BP","GO:0016237","microautophagy",12,16,0.00167411859723878
"762","GO:BP","GO:0001503","ossification",152,425,0.00167435931386046
"763","GO:BP","GO:0016055","Wnt signaling pathway",162,457,0.00168875623450848
"764","GO:BP","GO:0034198","cellular response to amino acid starvation",27,51,0.00168899207833268
"765","GO:BP","GO:0031146","SCF-dependent proteasomal ubiquitin-dependent protein catabolic process",25,46,0.00171546702367054
"766","GO:BP","GO:0140467","integrated stress response signaling",25,46,0.00171546702367054
"767","GO:BP","GO:2000785","regulation of autophagosome assembly",25,46,0.00171546702367054
"768","GO:BP","GO:0032467","positive regulation of cytokinesis",25,46,0.00171546702367054
"769","GO:BP","GO:2000147","positive regulation of cell motility",197,570,0.00171546702367054
"770","GO:BP","GO:0001825","blastocyst formation",25,46,0.00171546702367054
"771","GO:BP","GO:0086001","cardiac muscle cell action potential",35,72,0.00171856767307248
"772","GO:BP","GO:0048640","negative regulation of developmental growth",48,108,0.00180926459418975
"773","GO:BP","GO:0036465","synaptic vesicle recycling",39,83,0.00181726703160574
"774","GO:BP","GO:0045055","regulated exocytosis",89,229,0.00184046289119495
"775","GO:BP","GO:0030705","cytoskeleton-dependent intracellular transport",83,211,0.00190579611738991
"776","GO:BP","GO:0042542","response to hydrogen peroxide",44,97,0.0019164853721806
"777","GO:BP","GO:1900182","positive regulation of protein localization to nucleus",44,97,0.0019164853721806
"778","GO:BP","GO:1901797","negative regulation of signal transduction by p53 class mediator",20,34,0.00192069193340099
"779","GO:BP","GO:0032511","late endosome to vacuole transport via multivesicular body sorting pathway",17,27,0.00192328931750811
"780","GO:BP","GO:0019058","viral life cycle",118,319,0.00197033496123269
"781","GO:BP","GO:1990928","response to amino acid starvation",28,54,0.00199388089395487
"782","GO:BP","GO:0030900","forebrain development",149,417,0.0019948693337076
"783","GO:BP","GO:0060485","mesenchyme development",117,316,0.00199997993131176
"784","GO:BP","GO:0060560","developmental growth involved in morphogenesis",95,248,0.00203804942107539
"785","GO:BP","GO:0007266","Rho protein signal transduction",60,143,0.00203804942107539
"786","GO:BP","GO:0048762","mesenchymal cell differentiation",95,248,0.00203804942107539
"787","GO:BP","GO:0042127","regulation of cell population proliferation",528,1682,0.00204582073823819
"788","GO:BP","GO:0030100","regulation of endocytosis",106,282,0.00206041087833642
"789","GO:BP","GO:0051093","negative regulation of developmental process",305,928,0.00207744151017269
"790","GO:BP","GO:0031297","replication fork processing",26,49,0.00207747229230842
"791","GO:BP","GO:0033674","positive regulation of kinase activity",105,279,0.00208491591815722
"792","GO:BP","GO:0090199","regulation of release of cytochrome c from mitochondria",24,44,0.00210921069575383
"793","GO:BP","GO:0060236","regulation of mitotic spindle organization",24,44,0.00210921069575383
"794","GO:BP","GO:0006383","transcription by RNA polymerase III",31,62,0.00210921069575383
"795","GO:BP","GO:0060415","muscle tissue morphogenesis",34,70,0.00211521390725047
"796","GO:BP","GO:0003208","cardiac ventricle morphogenesis",34,70,0.00211521390725047
"797","GO:BP","GO:0007030","Golgi organization",63,152,0.00211521390725047
"798","GO:BP","GO:0000956","nuclear-transcribed mRNA catabolic process",53,123,0.0021396807140681
"799","GO:BP","GO:0055082","intracellular chemical homeostasis",243,723,0.00214958431960073
"800","GO:BP","GO:0033673","negative regulation of kinase activity",65,158,0.00215496713827611
"801","GO:BP","GO:0010976","positive regulation of neuron projection development",65,158,0.00215496713827611
"802","GO:BP","GO:0035239","tube morphogenesis",288,872,0.00215496713827611
"803","GO:BP","GO:0007422","peripheral nervous system development",42,92,0.00219498463751239
"804","GO:BP","GO:0044782","cilium organization",149,418,0.00220609620416256
"805","GO:BP","GO:0006403","RNA localization",78,197,0.00225555377630017
"806","GO:BP","GO:0048259","regulation of receptor-mediated endocytosis",48,109,0.00227745424674639
"807","GO:BP","GO:0051258","protein polymerization",108,289,0.00227873957655951
"808","GO:BP","GO:0090066","regulation of anatomical structure size",180,518,0.00230090058059323
"809","GO:BP","GO:0140238","presynaptic endocytosis",35,73,0.00231703460646124
"810","GO:BP","GO:0032008","positive regulation of TOR signaling",35,73,0.00231703460646124
"811","GO:BP","GO:0046822","regulation of nucleocytoplasmic transport",50,115,0.00245308477903616
"812","GO:BP","GO:0034389","lipid droplet organization",21,37,0.00253351389216508
"813","GO:BP","GO:0006414","translational elongation",36,76,0.00254378590892087
"814","GO:BP","GO:0055010","ventricular cardiac muscle tissue morphogenesis",25,47,0.00255873004584563
"815","GO:BP","GO:0042771","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator",25,47,0.00255873004584563
"816","GO:BP","GO:0071526","semaphorin-plexin signaling pathway",25,47,0.00255873004584563
"817","GO:BP","GO:0071364","cellular response to epidermal growth factor stimulus",23,42,0.00259869107780634
"818","GO:BP","GO:0097352","autophagosome maturation",30,60,0.00260105070170288
"819","GO:BP","GO:0007265","Ras protein signal transduction",52,121,0.00260105070170288
"820","GO:BP","GO:0032535","regulation of cellular component size",135,375,0.00264543441033299
"821","GO:BP","GO:0120032","regulation of plasma membrane bounded cell projection assembly",80,204,0.00265239405195727
"822","GO:BP","GO:0007173","epidermal growth factor receptor signaling pathway",46,104,0.0026719327507886
"823","GO:BP","GO:0060271","cilium assembly",140,391,0.0026719327507886
"824","GO:BP","GO:0051100","negative regulation of binding",46,104,0.0026719327507886
"825","GO:BP","GO:0034612","response to tumor necrosis factor",95,250,0.00271923552482123
"826","GO:BP","GO:0051402","neuron apoptotic process",105,281,0.00273680733812637
"827","GO:BP","GO:0050769","positive regulation of neurogenesis",93,244,0.00278436796203272
"828","GO:BP","GO:0032543","mitochondrial translation",55,130,0.00278653684290804
"829","GO:BP","GO:0043536","positive regulation of blood vessel endothelial cell migration",28,55,0.00282782927103842
"830","GO:BP","GO:0006406","mRNA export from nucleus",34,71,0.00287145570455074
"831","GO:BP","GO:0032206","positive regulation of telomere maintenance",34,71,0.00287145570455074
"832","GO:BP","GO:0043086","negative regulation of catalytic activity",117,319,0.00292294449189754
"833","GO:BP","GO:0009416","response to light stimulus",117,319,0.00292294449189754
"834","GO:BP","GO:0086012","membrane depolarization during cardiac muscle cell action potential",14,21,0.00300633329186339
"835","GO:BP","GO:0043542","endothelial cell migration",85,220,0.00301361386398004
"836","GO:BP","GO:0010001","glial cell differentiation",98,260,0.0030271528994574
"837","GO:BP","GO:0003254","regulation of membrane depolarization",24,45,0.00317435840204954
"838","GO:BP","GO:0000915","actomyosin contractile ring assembly",8,9,0.00319252803878304
"839","GO:BP","GO:0017157","regulation of exocytosis",75,190,0.00319252803878304
"840","GO:BP","GO:0086091","regulation of heart rate by cardiac conduction",22,40,0.00319252803878304
"841","GO:BP","GO:0000912","assembly of actomyosin apparatus involved in cytokinesis",8,9,0.00319252803878304
"842","GO:BP","GO:0071459","protein localization to chromosome, centromeric region",22,40,0.00319252803878304
"843","GO:BP","GO:0046839","phospholipid dephosphorylation",22,40,0.00319252803878304
"844","GO:BP","GO:0010970","transport along microtubule",69,172,0.00319656479105503
"845","GO:BP","GO:0070482","response to oxygen levels",125,345,0.00321606379782578
"846","GO:BP","GO:0048863","stem cell differentiation",93,245,0.00321606379782578
"847","GO:BP","GO:0008286","insulin receptor signaling pathway",52,122,0.00321988572934412
"848","GO:BP","GO:0008285","negative regulation of cell population proliferation",236,705,0.00328127977901221
"849","GO:BP","GO:0072665","protein localization to vacuole",40,88,0.00330877208469033
"850","GO:BP","GO:0010971","positive regulation of G2/M transition of mitotic cell cycle",17,28,0.00333758873801345
"851","GO:BP","GO:0032989","cellular anatomical entity morphogenesis",54,128,0.00336009080165865
"852","GO:BP","GO:0010927","cellular component assembly involved in morphogenesis",54,128,0.00336009080165865
"853","GO:BP","GO:0048732","gland development",159,454,0.00337583369644802
"854","GO:BP","GO:0061952","midbody abscission",13,19,0.00337685888187623
"855","GO:BP","GO:0007076","mitotic chromosome condensation",13,19,0.00337685888187623
"856","GO:BP","GO:0048145","regulation of fibroblast proliferation",41,91,0.00348470884941511
"857","GO:BP","GO:0045927","positive regulation of growth",97,258,0.00352047815993818
"858","GO:BP","GO:0042306","regulation of protein import into nucleus",30,61,0.00360864995318374
"859","GO:BP","GO:0014033","neural crest cell differentiation",42,94,0.00366753605683352
"860","GO:BP","GO:0006469","negative regulation of protein kinase activity",61,149,0.00370084156735765
"861","GO:BP","GO:0051382","kinetochore assembly",12,17,0.00375063761575521
"862","GO:BP","GO:0007000","nucleolus organization",12,17,0.00375063761575521
"863","GO:BP","GO:0031503","protein-containing complex localization",75,191,0.00375063761575521
"864","GO:BP","GO:0042772","DNA damage response, signal transduction resulting in transcription",12,17,0.00375063761575521
"865","GO:BP","GO:1903541","regulation of exosomal secretion",12,17,0.00375063761575521
"866","GO:BP","GO:0009887","animal organ morphogenesis",335,1037,0.00375474036419824
"867","GO:BP","GO:0006839","mitochondrial transport",73,185,0.00377305084484731
"868","GO:BP","GO:0048488","synaptic vesicle endocytosis",34,72,0.00384290579471133
"869","GO:BP","GO:0051987","positive regulation of attachment of spindle microtubules to kinetochore",9,11,0.00387686283527483
"870","GO:BP","GO:0006686","sphingomyelin biosynthetic process",9,11,0.00387686283527483
"871","GO:BP","GO:0051256","mitotic spindle midzone assembly",9,11,0.00387686283527483
"872","GO:BP","GO:0045740","positive regulation of DNA replication",23,43,0.00387837041978315
"873","GO:BP","GO:1900077","negative regulation of cellular response to insulin stimulus",21,38,0.00390712910104305
"874","GO:BP","GO:0043523","regulation of neuron apoptotic process",88,231,0.00392914606762578
"875","GO:BP","GO:0005976","polysaccharide metabolic process",44,100,0.00395928784916861
"876","GO:BP","GO:0002026","regulation of the force of heart contraction",16,26,0.00397225006800793
"877","GO:BP","GO:0086064","cell communication by electrical coupling involved in cardiac conduction",16,26,0.00397225006800793
"878","GO:BP","GO:0007250","activation of NF-kappaB-inducing kinase activity",11,15,0.00397803564218554
"879","GO:BP","GO:0030174","regulation of DNA-templated DNA replication initiation",11,15,0.00397803564218554
"880","GO:BP","GO:0044771","meiotic cell cycle phase transition",11,15,0.00397803564218554
"881","GO:BP","GO:0034501","protein localization to kinetochore",11,15,0.00397803564218554
"882","GO:BP","GO:1903083","protein localization to condensed chromosome",11,15,0.00397803564218554
"883","GO:BP","GO:1903543","positive regulation of exosomal secretion",11,15,0.00397803564218554
"884","GO:BP","GO:0090232","positive regulation of spindle checkpoint",10,13,0.00407046145077591
"885","GO:BP","GO:0071679","commissural neuron axon guidance",10,13,0.00407046145077591
"886","GO:BP","GO:0022612","gland morphogenesis",54,129,0.00408564295767061
"887","GO:BP","GO:0006402","mRNA catabolic process",94,250,0.00417884915692631
"888","GO:BP","GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction",94,250,0.00417884915692631
"889","GO:BP","GO:0010595","positive regulation of endothelial cell migration",46,106,0.00421256438035791
"890","GO:BP","GO:0048511","rhythmic process",110,300,0.00421256438035791
"891","GO:BP","GO:0032411","positive regulation of transporter activity",40,89,0.00421925661009685
"892","GO:BP","GO:0042149","cellular response to glucose starvation",26,51,0.00426979471478143
"893","GO:BP","GO:0010332","response to gamma radiation",26,51,0.00426979471478143
"894","GO:BP","GO:0031648","protein destabilization",26,51,0.00426979471478143
"895","GO:BP","GO:1900076","regulation of cellular response to insulin stimulus",32,67,0.0043085106795002
"896","GO:BP","GO:0045600","positive regulation of fat cell differentiation",32,67,0.0043085106795002
"897","GO:BP","GO:0072132","mesenchyme morphogenesis",29,59,0.00439677772035903
"898","GO:BP","GO:0060998","regulation of dendritic spine development",29,59,0.00439677772035903
"899","GO:BP","GO:0060759","regulation of response to cytokine stimulus",68,171,0.00446424166481468
"900","GO:BP","GO:0042327","positive regulation of phosphorylation",209,620,0.00450706701267816
"901","GO:BP","GO:0032232","negative regulation of actin filament bundle assembly",18,31,0.00452425447404605
"902","GO:BP","GO:0071356","cellular response to tumor necrosis factor",87,229,0.00455945254281892
"903","GO:BP","GO:0006898","receptor-mediated endocytosis",96,257,0.00464596588632003
"904","GO:BP","GO:0071901","negative regulation of protein serine/threonine kinase activity",37,81,0.00464596588632003
"905","GO:BP","GO:0014032","neural crest cell development",37,81,0.00464596588632003
"906","GO:BP","GO:1900087","positive regulation of G1/S transition of mitotic cell cycle",22,41,0.00475271539609965
"907","GO:BP","GO:0000460","maturation of 5.8S rRNA",20,36,0.00476503275295402
"908","GO:BP","GO:0038202","TORC1 signaling",43,98,0.0047849447866448
"909","GO:BP","GO:0099536","synaptic signaling",258,783,0.00483801261730332
"910","GO:BP","GO:1903053","regulation of extracellular matrix organization",30,62,0.00487051417243044
"911","GO:BP","GO:0034446","substrate adhesion-dependent cell spreading",44,101,0.00496156228854187
"912","GO:BP","GO:0021987","cerebral cortex development",54,130,0.00499181556648767
"913","GO:BP","GO:0042063","gliogenesis",124,346,0.00521912509806852
"914","GO:BP","GO:0032365","intracellular lipid transport",25,49,0.00533346776911837
"915","GO:BP","GO:0001959","regulation of cytokine-mediated signaling pathway",64,160,0.00534899898105495
"916","GO:BP","GO:0048008","platelet-derived growth factor receptor signaling pathway",28,57,0.0054931540783827
"917","GO:BP","GO:0072698","protein localization to microtubule cytoskeleton",28,57,0.0054931540783827
"918","GO:BP","GO:0090231","regulation of spindle checkpoint",14,22,0.00560835374822384
"919","GO:BP","GO:0042060","wound healing",150,430,0.00563759422375961
"920","GO:BP","GO:1903551","regulation of extracellular exosome assembly",6,6,0.0056599209338477
"921","GO:BP","GO:0098780","response to mitochondrial depolarisation",6,6,0.0056599209338477
"922","GO:BP","GO:0018210","peptidyl-threonine modification",41,93,0.00566536822181762
"923","GO:BP","GO:0090169","regulation of spindle assembly",19,34,0.00593091280936378
"924","GO:BP","GO:0006901","vesicle coating",21,39,0.00593503588189357
"925","GO:BP","GO:0048871","multicellular organismal-level homeostasis",265,809,0.00596044871096937
"926","GO:BP","GO:0045860","positive regulation of protein kinase activity",97,262,0.0060595002818642
"927","GO:BP","GO:2001234","negative regulation of apoptotic signaling pathway",88,234,0.00606042974381375
"928","GO:BP","GO:0097300","programmed necrotic cell death",26,52,0.00608867911416245
"929","GO:BP","GO:0051222","positive regulation of protein transport",95,256,0.00626902438870463
"930","GO:BP","GO:1904375","regulation of protein localization to cell periphery",57,140,0.00629865884131062
"931","GO:BP","GO:0031929","TOR signaling",66,167,0.00638228417097367
"932","GO:BP","GO:0006665","sphingolipid metabolic process",65,164,0.00638511311236781
"933","GO:BP","GO:0140053","mitochondrial gene expression",65,164,0.00638511311236781
"934","GO:BP","GO:0043524","negative regulation of neuron apoptotic process",64,161,0.00638673110630159
"935","GO:BP","GO:0043409","negative regulation of MAPK cascade",63,158,0.00638673110630159
"936","GO:BP","GO:0030301","cholesterol transport",45,105,0.00644940368460155
"937","GO:BP","GO:0002097","tRNA wobble base modification",13,20,0.00657694722224153
"938","GO:BP","GO:1990182","exosomal secretion",13,20,0.00657694722224153
"939","GO:BP","GO:1903747","regulation of establishment of protein localization to mitochondrion",24,47,0.00662662971433576
"940","GO:BP","GO:0099111","microtubule-based transport",81,213,0.00662662971433576
"941","GO:BP","GO:0046856","phosphatidylinositol dephosphorylation",16,27,0.00674952150490547
"942","GO:BP","GO:0086010","membrane depolarization during action potential",16,27,0.00674952150490547
"943","GO:BP","GO:1902414","protein localization to cell junction",47,111,0.00674952150490547
"944","GO:BP","GO:0070536","protein K63-linked deubiquitination",16,27,0.00674952150490547
"945","GO:BP","GO:0051403","stress-activated MAPK cascade",27,55,0.00679668078587028
"946","GO:BP","GO:0001836","release of cytochrome c from mitochondria",27,55,0.00679668078587028
"947","GO:BP","GO:0048024","regulation of mRNA splicing, via spliceosome",48,114,0.00686665286636425
"948","GO:BP","GO:0045454","cell redox homeostasis",22,42,0.00706667053403041
"949","GO:BP","GO:0048644","muscle organ morphogenesis",35,77,0.00706667053403041
"950","GO:BP","GO:0000731","DNA synthesis involved in DNA repair",22,42,0.00706667053403041
"951","GO:BP","GO:0006278","RNA-templated DNA biosynthetic process",35,77,0.00706667053403041
"952","GO:BP","GO:0044091","membrane biogenesis",31,66,0.00718416865436728
"953","GO:BP","GO:0009895","negative regulation of catabolic process",125,352,0.00718416865436728
"954","GO:BP","GO:0051651","maintenance of location in cell",85,226,0.00724910254288932
"955","GO:BP","GO:0010720","positive regulation of cell development",156,452,0.00725556784049236
"956","GO:BP","GO:0043603","amide metabolic process",156,452,0.00725556784049236
"957","GO:BP","GO:0010458","exit from mitosis",18,32,0.00725556784049236
"958","GO:BP","GO:0000132","establishment of mitotic spindle orientation",20,37,0.00727729586688867
"959","GO:BP","GO:0046627","negative regulation of insulin receptor signaling pathway",20,37,0.00727729586688867
"960","GO:BP","GO:1905898","positive regulation of response to endoplasmic reticulum stress",20,37,0.00727729586688867
"961","GO:BP","GO:0030041","actin filament polymerization",66,168,0.00748011042708454
"962","GO:BP","GO:0086002","cardiac muscle cell action potential involved in contraction",25,50,0.00750577804940693
"963","GO:BP","GO:0071816","tail-anchored membrane protein insertion into ER membrane",12,18,0.00756748956279214
"964","GO:BP","GO:0099537","trans-synaptic signaling",249,759,0.00757763668079803
"965","GO:BP","GO:0000165","MAPK cascade",246,749,0.00757763668079803
"966","GO:BP","GO:0009408","response to heat",43,100,0.00757763668079803
"967","GO:BP","GO:0003300","cardiac muscle hypertrophy",37,83,0.00775215016327394
"968","GO:BP","GO:0060419","heart growth",37,83,0.00775215016327394
"969","GO:BP","GO:0018107","peptidyl-threonine phosphorylation",37,83,0.00775215016327394
"970","GO:BP","GO:0032231","regulation of actin filament bundle assembly",44,103,0.00775215016327394
"971","GO:BP","GO:0019080","viral gene expression",44,103,0.00775215016327394
"972","GO:BP","GO:0043500","muscle adaptation",45,106,0.0079477972501618
"973","GO:BP","GO:0044380","protein localization to cytoskeleton",29,61,0.008127064954418
"974","GO:BP","GO:0046622","positive regulation of organ growth",23,45,0.008127064954418
"975","GO:BP","GO:0009250","glucan biosynthetic process",23,45,0.008127064954418
"976","GO:BP","GO:1903779","regulation of cardiac conduction",15,25,0.008127064954418
"977","GO:BP","GO:0035196","miRNA processing",23,45,0.008127064954418
"978","GO:BP","GO:0005978","glycogen biosynthetic process",23,45,0.008127064954418
"979","GO:BP","GO:1903241","U2-type prespliceosome assembly",15,25,0.008127064954418
"980","GO:BP","GO:0071709","membrane assembly",29,61,0.008127064954418
"981","GO:BP","GO:0034763","negative regulation of transmembrane transport",47,112,0.00822553067748697
"982","GO:BP","GO:0010761","fibroblast migration",26,53,0.00836193535073617
"983","GO:BP","GO:0051495","positive regulation of cytoskeleton organization",71,184,0.00845502477217188
